_id,date,action,comment,cat,recap
22a9918a-fd2e-4341-9abb-9c45e46f268d,2020-03-07T21:45:23.088756,good,plays fetch,biscuit,biscuit plays fetch
c937fd96-44b6-4a30-a9bb-4ea107f2561f,2021-11-25T13:56:51.088787,bad,sat on keyboard,zeep,zeep sat on keyboard
53cfa0d4-2077-4856-b40e-d4d4ac227f0e,2020-10-31T02:42:15.088815,good,cuddled with dog,ollie,ollie cuddled with dog
0aa238ce-a3c9-49cc-90b8-447cf8052e9b,2017-02-15T18:33:46.088840,bad,attacked partner,mio,mio attacked partner
29e16b56-1821-4816-8312-5c656a084172,2020-08-11T03:44:36.088849,bad,attacked me,biscuit,biscuit attacked me
40207b3e-87b1-494b-8157-0662be8e17ec,2020-08-28T01:24:53.088858,good,cuddled with me,peanut butter,peanut butter cuddled with me
8f31ee02-58c1-4c54-a34d-2e2c6e1f93d9,2021-02-25T15:31:05.088888,bad,sat on keyboard,mio,mio sat on keyboard
a955fd0b-3426-4ab6-97a4-34fca42a48e2,2021-12-25T10:40:02.088922,good,plays fetch,idget,idget plays fetch
cb8a3a89-3972-4790-a588-1316ccf34ff0,2017-01-19T00:25:25.088932,good,cuddled with me,dr pepper,dr pepper cuddled with me
c6ab8e9f-12c3-46cc-8e5f-0b9e4a4ef7b7,2019-09-07T12:50:55.088959,good,cuddled with dog,zeep,zeep cuddled with dog
ac40d5b8-27bd-4ad0-be81-a7586606d561,2018-06-25T00:32:25.088984,bad,attacked dog,ollie,ollie attacked dog
0faf3689-3f77-4710-81bc-30fceeff6b9a,2019-09-08T05:55:03.089018,good,plays fetch,biscuit,biscuit plays fetch
ebf65bee-80ba-474c-8481-de714f75dc18,2018-04-29T07:43:03.089028,bad,attacked dog,peanut butter,peanut butter attacked dog
68dceec6-e9ab-442e-938c-e6bc627f18a5,2019-10-19T15:12:22.089037,good,plays fetch,sammy,sammy plays fetch
3a9a26d9-c910-4e0d-bd2b-7f49cc65989f,2018-10-10T16:08:02.089062,good,did something adorable,mio,mio did something adorable
00349c12-bced-4740-b25b-09665817a370,2019-08-26T07:43:51.089092,bad,attacked me,peanut butter,peanut butter attacked me
2fc482e4-fb9e-4299-a889-3122eb2402b1,2019-04-28T19:17:21.089102,bad,attacked dog,zeep,zeep attacked dog
7fcdafc3-0d6c-4abe-9bdb-0a0e31e1ab82,2020-05-27T22:19:15.089127,bad,scratched drapes,mio,mio scratched drapes
8e4cc3f1-5a86-4201-ab32-4f2f3335c838,2019-03-22T03:04:50.089136,bad,attacked dog,zeep,zeep attacked dog
2c25f4da-2f32-41ea-851e-0948dbe0791b,2020-10-20T11:47:46.089145,good,plays fetch,peanut butter,peanut butter plays fetch
cbc1b3e6-ffe0-4c23-b8b6-c860ff3f6717,2021-04-13T16:51:22.089155,good,did something adorable,sammy,sammy did something adorable
4f0854e0-1bdf-44d1-a34e-097c8bcd07bf,2017-02-19T09:43:50.089166,good,did something adorable,biscuit,biscuit did something adorable
c84fdedc-af79-4ef0-a6cd-7dc91d5e9846,2019-08-03T19:18:14.089196,bad,sat on keyboard,sammy,sammy sat on keyboard
a468f123-f880-4bc4-9b48-8285067cfe9f,2019-12-04T18:49:15.089222,bad,scratched furniture,zeep,zeep scratched furniture
67da1c36-3be0-467d-b44a-4398d769f3e4,2021-04-16T11:48:02.089231,good,did something adorable,biscuit,biscuit did something adorable
c64b3c66-b0ce-4863-9238-e9ddddba563d,2020-01-23T03:09:59.089240,good,did something adorable,idget,idget did something adorable
5fe6a5d9-0b18-41c9-a2ed-a8be01da162a,2018-12-29T11:58:35.089249,good,cuddled with me,idget,idget cuddled with me
3949b179-2ba0-4b5e-85b3-2b9181c68b8b,2020-09-26T22:46:55.089259,bad,attacked partner,biscuit,biscuit attacked partner
6e493754-b4e4-42a4-a731-08d1766c95cf,2017-07-04T06:44:50.089267,bad,attacked dog,ollie,ollie attacked dog
36a5b91e-202b-4fd2-b48f-c6c604cc9506,2018-02-25T22:28:10.089276,good,plays fetch,zeep,zeep plays fetch
792f1394-8df6-407b-9993-70ac6a0ddb4d,2017-11-04T20:20:43.089285,good,cuddled with me,peanut butter,peanut butter cuddled with me
93d2a564-d239-4a65-8c62-6030fc42f557,2019-03-06T22:56:47.089293,good,did something adorable,ollie,ollie did something adorable
c1c5612a-7ea6-4b27-8ea1-01c31bb200bc,2020-01-30T07:34:35.089303,good,did something adorable,zeep,zeep did something adorable
469043ef-5a62-4a52-90cc-66632a5e0cb6,2020-06-12T06:22:59.089311,good,cuddled with me,ollie,ollie cuddled with me
3f2bcb35-252c-4921-902f-b83e0b8563b9,2019-04-11T12:39:37.089321,good,did something adorable,zeep,zeep did something adorable
9f288760-f609-49a3-a6f6-b11d41e43784,2021-05-10T07:36:48.089330,good,plays fetch,idget,idget plays fetch
bfff8680-c2be-4e7d-8add-de6d370288ce,2018-08-17T07:49:30.089339,good,cuddled with partner,zeep,zeep cuddled with partner
b9e2487e-2257-4e4b-bad2-7fc859d21a2a,2020-10-04T23:33:34.089425,good,cuddled with partner,biscuit,biscuit cuddled with partner
304a6a17-3adb-4472-8be7-9ce654b004f6,2019-10-21T11:19:09.089434,good,did something adorable,sammy,sammy did something adorable
b72c3c14-7ca4-4ea6-b3a1-d1d2ab742bc9,2021-08-27T07:49:21.089443,bad,attacked partner,sammy,sammy attacked partner
933017b6-58c9-4c7e-83d7-e3aee88c650f,2019-02-24T20:13:25.089452,bad,attacked dog,biscuit,biscuit attacked dog
d72019ed-a65c-4f97-a138-ef1c7c4f2dd9,2019-08-22T15:44:59.089460,bad,attacked me,biscuit,biscuit attacked me
2e8c44ec-2809-409d-bc5b-84636c83ac3b,2017-06-24T12:55:28.089468,good,cuddled with me,sammy,sammy cuddled with me
80b6a383-ae01-4c39-a176-76013801d214,2019-09-10T21:39:12.089477,good,cuddled with dog,idget,idget cuddled with dog
1300f761-d9fc-4b42-99e3-20e38ec4d47b,2017-06-29T11:31:10.089485,good,cuddled with dog,biscuit,biscuit cuddled with dog
e5ff3acd-c5ba-47f0-bb22-f6a0dd519252,2018-06-14T05:08:35.089496,good,cuddled with me,ollie,ollie cuddled with me
9ccee3c0-9de4-4bff-87dc-b78ed6c43f0d,2021-03-22T05:21:54.089531,good,did something adorable,idget,idget did something adorable
8666ea5b-6c35-41cb-8b75-4771cd81cea8,2020-10-16T19:07:04.089558,good,cuddled with partner,mio,mio cuddled with partner
4e8e97f4-fd50-4942-a767-51962ee8497e,2019-06-17T13:50:54.089568,bad,decided not to go for a walk,zeep,zeep decided not to go for a walk
61bbabcb-c917-4d99-b26e-0f29e55c1ea3,2019-10-13T00:44:46.089576,bad,attacked me,peanut butter,peanut butter attacked me
b377e2ab-9792-432a-b95c-d03859de9547,2019-06-02T22:01:07.089585,bad,attacked dog,dr pepper,dr pepper attacked dog
0342efde-94e5-44d4-a283-7937c7b16233,2021-01-14T01:00:24.089594,bad,attacked dog,dr pepper,dr pepper attacked dog
8ff2dde6-67de-4cd0-b896-3b6899dc1604,2021-04-04T11:52:02.089602,good,did something adorable,zeep,zeep did something adorable
b39d0953-0eee-4483-aa7d-c8dea4f9db14,2019-03-11T05:42:07.089611,bad,attacked dog,zeep,zeep attacked dog
8c10f7e5-24ab-4a70-bce3-835e6258284f,2020-07-04T00:31:02.089620,bad,scratched furniture,mio,mio scratched furniture
465dc752-211c-49d5-b204-6caa99564427,2017-04-30T23:15:36.089628,good,plays fetch,biscuit,biscuit plays fetch
38dbc898-9c01-464e-9287-ee120cacb947,2018-11-17T07:38:31.089637,bad,attacked dog,sammy,sammy attacked dog
6c76f13a-0fae-4e1a-ae2a-22d47fb763ec,2018-05-04T11:53:00.089646,good,cuddled with partner,dr pepper,dr pepper cuddled with partner
f8f76b64-42e6-4c3b-b775-31819aa67867,2018-11-18T15:14:28.089654,good,cuddled with partner,peanut butter,peanut butter cuddled with partner
0ab440d3-1135-487b-bfc7-88a8261b0999,2019-01-16T00:24:44.089711,good,cuddled with me,idget,idget cuddled with me
9e1babfa-e9cb-4e17-bcbb-4be4d2a492bf,2021-06-19T17:58:03.089722,good,did something adorable,zeep,zeep did something adorable
503e25cd-2161-446c-ac26-7824902af6ad,2017-09-10T13:10:41.089731,good,cuddled with me,dr pepper,dr pepper cuddled with me
11b9ffd6-b5b2-4ce3-970c-720277266b00,2020-10-31T22:13:42.089739,bad,scratched furniture,mio,mio scratched furniture
cdd62e1f-e942-4b9b-a1d7-3b4ebe3c1682,2018-06-22T16:17:06.089748,bad,decided not to go for a walk,sammy,sammy decided not to go for a walk
181d1959-ce4c-4686-991b-4ba70e2bb465,2019-03-21T10:10:04.089758,good,plays fetch,biscuit,biscuit plays fetch
6dd0c4d0-6b53-43bb-b38a-7a1f6119ea3d,2021-10-18T23:29:25.089768,bad,scratched drapes,ollie,ollie scratched drapes
b6e49dcd-ee83-489f-a83b-c9a9e74d4401,2021-05-22T08:57:32.089777,bad,scratched furniture,biscuit,biscuit scratched furniture
027ff003-b55e-4849-887e-b73d3bc6004a,2021-10-05T22:42:39.089785,good,plays fetch,dr pepper,dr pepper plays fetch
e244b25a-fda6-4e05-9efa-a88afd818596,2021-10-21T07:59:11.089794,bad,attacked dog,idget,idget attacked dog
b9171391-b803-4fa5-a7a7-78dfa8ef44ab,2020-04-30T08:23:53.089803,bad,attacked dog,zeep,zeep attacked dog
993e0dd2-ca84-430d-b0e7-00c743c66339,2020-10-10T09:42:13.089840,good,cuddled with dog,peanut butter,peanut butter cuddled with dog
f1b81756-5afe-4397-85e4-e129ac453a15,2019-07-15T11:23:11.089864,bad,decided not to go for a walk,ollie,ollie decided not to go for a walk
17e2ac25-07b5-4e33-87b4-2dc49d06281d,2021-02-03T13:14:21.089890,bad,scratched drapes,biscuit,biscuit scratched drapes
825687fd-4b05-4237-b675-9c1c8b733ed6,2020-10-31T23:36:50.089899,good,cuddled with partner,peanut butter,peanut butter cuddled with partner
5523361c-6633-4ee7-9469-62188b068546,2021-01-01T16:14:11.089910,good,did something adorable,peanut butter,peanut butter did something adorable
1421c358-49fb-4769-884c-5295aafbc8a8,2018-01-05T21:43:01.089919,bad,attacked partner,peanut butter,peanut butter attacked partner
5dd7313e-41f6-4648-9c8d-ab47cbca85f0,2018-10-01T22:29:36.089927,bad,attacked partner,ollie,ollie attacked partner
35f74e62-4a15-46d6-836c-1e6d8ae14632,2021-05-07T14:20:00.089936,bad,scratched drapes,zeep,zeep scratched drapes
0e080f47-5cdd-4657-8034-f5133ba8d049,2021-04-22T08:38:17.089944,good,plays fetch,idget,idget plays fetch
ee5167db-a029-4b3c-b77f-0d200b32be35,2017-08-01T22:40:25.089955,bad,scratched drapes,peanut butter,peanut butter scratched drapes
9256a07d-4d9d-4422-b438-a86599c10c36,2017-04-07T15:14:12.089965,good,plays fetch,peanut butter,peanut butter plays fetch
10322d93-4b2f-4f15-93fb-a5553377dc3e,2021-07-29T00:57:12.089973,bad,decided not to go for a walk,peanut butter,peanut butter decided not to go for a walk
95064ee3-8cd2-4046-b69e-3f210197b92c,2021-02-23T23:27:19.089982,good,cuddled with me,dr pepper,dr pepper cuddled with me
63da8b98-ac44-4a79-81be-7f70b557bb57,2020-07-09T12:46:54.089991,bad,attacked me,mio,mio attacked me
f33263fd-65f6-4665-b7a7-89a64f756743,2017-03-19T05:47:14.089999,good,cuddled with me,dr pepper,dr pepper cuddled with me
b311fe75-5429-425d-8eeb-b1594830ecc4,2017-11-06T13:38:19.090007,bad,scratched drapes,idget,idget scratched drapes
a072db4f-2898-4d18-a62f-5f4a83269af2,2020-12-20T08:05:57.090016,bad,attacked me,biscuit,biscuit attacked me
9265cbc8-d005-4a8b-be72-f5a7f5a57549,2021-05-17T19:17:37.090026,good,cuddled with dog,zeep,zeep cuddled with dog
156736eb-6de0-4f1d-b0a3-029d6a21508e,2017-04-05T14:08:49.090035,bad,scratched drapes,mio,mio scratched drapes
a61da30a-d156-4c3f-93bd-71fa60c13a61,2020-07-25T02:14:54.090044,good,cuddled with partner,ollie,ollie cuddled with partner
486fc39c-0245-48b6-9f6d-4607e14c95c6,2019-01-14T04:36:38.090054,good,did something adorable,ollie,ollie did something adorable
a44251ac-4d10-467a-88cd-4d58dee94b7e,2020-09-02T18:32:15.090063,good,did something adorable,biscuit,biscuit did something adorable
3e2b31e9-878e-44db-ab03-eea9172d2831,2018-04-05T13:13:48.090071,bad,sat on keyboard,dr pepper,dr pepper sat on keyboard
fe20f66f-5b73-4a4e-b81f-bee2b67c9e78,2019-02-15T12:20:35.090080,good,cuddled with partner,dr pepper,dr pepper cuddled with partner
36bdf670-b05a-4939-ac91-0f3bebd4d7d0,2018-01-10T01:49:17.090088,bad,attacked dog,biscuit,biscuit attacked dog
2cd122c7-e845-44fa-99b2-67341febddca,2018-08-10T11:28:28.090096,bad,scratched furniture,mio,mio scratched furniture
73f961f3-feb8-47a3-b0da-ab728eb9fb4f,2021-06-14T19:51:33.090106,good,cuddled with dog,dr pepper,dr pepper cuddled with dog
a5cdfe09-273b-4a88-959e-f5fd0c746fad,2020-06-07T18:12:26.090114,bad,scratched drapes,zeep,zeep scratched drapes
099bdeef-d8df-4d6c-b740-aa49a65b3c09,2017-12-18T13:24:53.090123,good,cuddled with dog,mio,mio cuddled with dog
bbc17ce8-6579-429b-9045-3ab7457592be,2018-04-29T02:42:07.090131,bad,decided not to go for a walk,dr pepper,dr pepper decided not to go for a walk
5071bbcc-2e89-4e67-96b5-c8de9818e194,2021-06-20T17:22:12.090143,bad,scratched furniture,biscuit,biscuit scratched furniture
cba0e896-6e18-44fc-a9ed-a10c942e438c,2019-11-29T04:06:25.090152,bad,scratched furniture,sammy,sammy scratched furniture
c39195a8-5b0d-487f-bc0c-4051e74e903f,2018-03-21T07:43:09.090161,bad,attacked dog,ollie,ollie attacked dog
adf2b08c-10b7-4287-8989-1cf6cd35529e,2020-05-17T04:08:05.090169,bad,scratched furniture,dr pepper,dr pepper scratched furniture
7917f750-d02e-4cdb-ab43-a356ab89fd10,2019-09-19T14:51:05.090178,good,plays fetch,peanut butter,peanut butter plays fetch
87289320-8b6c-4189-a3cd-3f390b917488,2019-12-30T06:23:32.090187,good,cuddled with me,ollie,ollie cuddled with me
5027b5da-186a-484a-9661-4572f81f6558,2017-04-19T19:56:33.090225,good,cuddled with me,biscuit,biscuit cuddled with me
b640dbc6-0956-4170-a187-85c8a6e612bc,2017-06-12T04:33:49.090257,bad,attacked me,zeep,zeep attacked me
5be7e1b0-78c1-490e-8a23-05c51b59f9bd,2017-06-28T22:27:31.090283,good,cuddled with dog,biscuit,biscuit cuddled with dog
4251ce3c-b012-4bf5-8e4b-a2aa90ebe205,2017-12-11T01:30:34.090313,bad,scratched furniture,dr pepper,dr pepper scratched furniture
39401ca6-184e-408f-b583-a9301db2a3e5,2017-05-10T10:19:17.090338,good,plays fetch,dr pepper,dr pepper plays fetch
325653de-abe8-4970-8202-6e67262c3642,2020-06-27T16:13:05.090346,good,cuddled with dog,idget,idget cuddled with dog
9ed3c923-1755-4329-8c40-219f5c41348e,2017-07-07T08:35:07.090356,bad,attacked dog,ollie,ollie attacked dog
7b5a0b31-f751-4c1f-8f8e-494e8162c861,2018-02-02T22:27:09.090366,bad,scratched drapes,sammy,sammy scratched drapes
40b76f32-9302-484d-ae1d-c4682171ba65,2018-08-15T01:48:25.090375,bad,attacked me,biscuit,biscuit attacked me
b8c8660a-d279-4d04-a4c6-e2a65f43a377,2017-08-23T04:48:57.090410,bad,sat on keyboard,ollie,ollie sat on keyboard
ff51933f-4917-4db9-bdcb-03cd41581564,2018-10-03T22:00:37.090436,good,cuddled with partner,peanut butter,peanut butter cuddled with partner
47fab59e-55b1-4b02-b47b-3a06e24e30ac,2017-09-17T17:15:19.090468,bad,attacked dog,peanut butter,peanut butter attacked dog
64736e90-c750-4390-a01b-9b0adf6d81fa,2018-08-26T12:19:57.090480,bad,attacked partner,idget,idget attacked partner
8cc72087-f366-4d38-8ca9-1b5558402769,2019-07-06T19:10:38.090490,bad,sat on keyboard,zeep,zeep sat on keyboard
27493962-47a0-48f7-a941-eca1e51e66f1,2021-03-06T23:52:18.090515,good,did something adorable,zeep,zeep did something adorable
05e95b88-b493-4ea9-a6ed-4c617aa5c99b,2018-03-19T06:59:00.090548,good,plays fetch,idget,idget plays fetch
d2d4684b-fd29-4bc5-8ee3-678f43dcc4ad,2020-07-07T23:52:03.090560,good,cuddled with partner,dr pepper,dr pepper cuddled with partner
edacde25-d07b-4c49-bd8b-c26d539b9e08,2021-03-23T02:12:51.090624,good,plays fetch,sammy,sammy plays fetch
dc7a2d21-3842-41e2-a0d3-f8b9784d3178,2020-12-07T10:48:51.090709,good,cuddled with partner,sammy,sammy cuddled with partner
59f5c65d-ccb3-4036-8143-2c24899bea74,2017-10-24T12:15:56.090739,good,did something adorable,peanut butter,peanut butter did something adorable
a8f762e5-5823-4a8e-be36-86bc6c2c1523,2018-01-27T23:28:01.090751,good,did something adorable,idget,idget did something adorable
5e3a8848-cea2-495f-87d9-b708d8ce9cc1,2017-04-18T10:31:04.090782,bad,sat on keyboard,idget,idget sat on keyboard
34e7f069-c81d-467c-bdbb-514fbbd6a0a1,2020-03-22T11:42:25.090793,good,did something adorable,biscuit,biscuit did something adorable
a9dabafb-efbf-4716-a21c-7f11bb873cb1,2021-05-26T14:47:00.090803,good,cuddled with me,biscuit,biscuit cuddled with me
efcd13e3-40a3-477b-a3b9-335f5fcbfb80,2019-10-13T09:59:18.090812,good,plays fetch,sammy,sammy plays fetch
0eccd238-3906-4cd3-9f0c-90ca25dbb63c,2020-11-29T00:00:04.090820,bad,attacked me,sammy,sammy attacked me
578a7902-24f1-4bc0-854d-2d00da619771,2018-04-25T19:57:08.090829,good,cuddled with partner,biscuit,biscuit cuddled with partner
af915bcc-9886-49d1-8a79-fcb8dcb7c0ce,2020-09-02T07:43:39.090838,good,plays fetch,ollie,ollie plays fetch
f297c224-f169-46c9-81b0-f6a57c5d8381,2017-03-19T03:09:03.090846,bad,scratched drapes,sammy,sammy scratched drapes
a848da0f-77d1-4698-a246-26262148257a,2021-12-14T23:55:25.090855,good,did something adorable,peanut butter,peanut butter did something adorable
849ee2e6-d944-4d56-b391-4642d8d966bc,2017-08-18T06:36:16.090864,good,cuddled with partner,mio,mio cuddled with partner
73f4979a-5563-4448-bfb3-6a17d48bb55a,2019-10-12T20:38:45.090872,bad,attacked dog,idget,idget attacked dog
6397fdc4-6478-4f7b-9971-cb2909fc8573,2019-02-20T09:15:40.090881,good,did something adorable,dr pepper,dr pepper did something adorable
d78e593a-01b6-49b2-a4d2-5e88332f81be,2018-04-30T04:25:00.090890,good,cuddled with partner,idget,idget cuddled with partner
ddec9088-c751-4bf2-bcac-b221dac8f2db,2020-04-05T13:05:54.090900,good,cuddled with partner,biscuit,biscuit cuddled with partner
ef1b617f-fe64-4107-80b7-7643b260c819,2019-08-13T11:49:39.090909,bad,attacked me,sammy,sammy attacked me
4137abcc-a66e-43dd-97b4-6e49c16ea1c4,2020-03-10T07:02:32.090918,good,plays fetch,sammy,sammy plays fetch
af820891-cf70-4aa9-9655-9c0332f4473a,2019-01-27T20:03:52.090927,bad,attacked dog,sammy,sammy attacked dog
0a5e002f-a5a7-49ec-a217-901b36bf243e,2019-03-24T08:08:28.090936,good,cuddled with dog,peanut butter,peanut butter cuddled with dog
9bb608dd-86c5-4464-9b58-980034c47a2f,2019-11-23T21:39:52.090945,good,plays fetch,mio,mio plays fetch
b115d8a6-38db-4425-94d6-832192c2d35d,2019-11-14T15:20:20.090954,bad,decided not to go for a walk,peanut butter,peanut butter decided not to go for a walk
145d23cf-1ca6-42e4-b3f2-a6a9d9f97341,2020-10-24T21:15:32.090962,good,plays fetch,peanut butter,peanut butter plays fetch
dc669748-2490-4241-af2a-b1d557f819e8,2019-09-09T10:20:05.090972,good,cuddled with dog,biscuit,biscuit cuddled with dog
3dd6fdc2-a2e6-4689-ab36-e4d5f7be2bb5,2019-04-05T16:55:59.090980,good,cuddled with dog,dr pepper,dr pepper cuddled with dog
ecc4dc74-5494-42fe-8f21-e627f32a98c5,2019-01-30T03:27:42.090989,good,cuddled with dog,peanut butter,peanut butter cuddled with dog
431ef249-d86d-4806-826d-3a95ccdf6a54,2017-08-02T15:12:54.090998,bad,decided not to go for a walk,idget,idget decided not to go for a walk
302f5141-9894-43e4-96da-f1327d381d50,2019-08-27T18:30:54.091029,bad,attacked me,mio,mio attacked me
f06eb56c-e6c4-4af3-aa39-32f5458ff7c9,2019-01-18T22:33:38.091042,good,cuddled with me,idget,idget cuddled with me
8352e4e7-55de-4287-9bf3-f002a3e16df5,2021-01-21T08:17:40.091068,good,plays fetch,zeep,zeep plays fetch
b250134b-153d-44f1-9eca-ce408b07ceee,2017-05-20T23:44:14.091078,good,cuddled with partner,biscuit,biscuit cuddled with partner
ea152267-e4be-48cc-8cfe-62fe22d9c008,2018-08-04T21:39:54.091110,bad,scratched furniture,sammy,sammy scratched furniture
a385d7a6-583f-47ea-8cf3-ef8339b674e4,2020-02-07T01:02:49.091119,bad,scratched furniture,sammy,sammy scratched furniture
43232a7d-e154-4a4c-b8a0-4fce9dff3138,2020-09-07T03:24:52.091143,good,cuddled with dog,biscuit,biscuit cuddled with dog
8502ea41-e283-438a-9293-4cccd6750fae,2017-11-09T14:04:33.091152,bad,scratched furniture,ollie,ollie scratched furniture
73288297-8700-4e9a-9d4a-311185bb20b3,2018-06-02T00:51:28.091161,bad,scratched furniture,peanut butter,peanut butter scratched furniture
d2af590e-d517-44ae-b501-25f0f7d5f3a9,2021-06-23T21:59:38.091170,bad,sat on keyboard,idget,idget sat on keyboard
97f20ca6-4058-42b3-9fae-e746a94195ba,2018-12-05T05:21:14.091179,good,cuddled with partner,peanut butter,peanut butter cuddled with partner
3cd7a3df-1d98-4e19-8685-89b2af67a9b7,2017-10-25T08:03:12.091189,good,plays fetch,ollie,ollie plays fetch
c55da630-8c39-47ad-a963-0bcf01b8fc6a,2018-09-02T03:33:03.091198,bad,decided not to go for a walk,dr pepper,dr pepper decided not to go for a walk
6183b5b8-beff-4073-96e6-13dca3483f92,2019-08-22T15:18:55.091207,bad,scratched furniture,mio,mio scratched furniture
cc2b2d4e-d521-435c-a4f6-c83548126373,2018-03-27T09:36:15.091217,bad,attacked dog,ollie,ollie attacked dog
6aa41e91-975d-4c51-9974-9908aaa99386,2021-02-02T23:56:49.091225,bad,decided not to go for a walk,ollie,ollie decided not to go for a walk
83c06883-b6e8-428a-b353-e8249e0e3603,2019-10-26T10:34:09.091234,bad,sat on keyboard,ollie,ollie sat on keyboard
8e8f0ced-eb51-4b4e-84e3-bad0d8b3db87,2021-05-03T13:13:30.091243,bad,sat on keyboard,idget,idget sat on keyboard
680c4f5c-e227-46e0-aaa8-d90a91e4e5c9,2020-10-30T02:54:19.091251,bad,sat on keyboard,ollie,ollie sat on keyboard
1dadad3e-a81b-4235-b328-05ae2ac291e1,2019-06-15T18:59:16.091260,good,plays fetch,ollie,ollie plays fetch
7991a5df-f707-4936-a998-f8a23eb90612,2021-03-08T18:56:22.091268,good,plays fetch,zeep,zeep plays fetch
0c92410f-39b6-4ccb-bca1-dec531154b1e,2019-09-21T06:08:59.091277,bad,attacked partner,biscuit,biscuit attacked partner
bbfed921-d5ea-4e9f-89bb-9ef3fc0abd0b,2017-04-26T02:16:32.091285,bad,scratched drapes,mio,mio scratched drapes
bb54a742-6fd4-4363-bbaf-139228dd14e3,2020-05-05T14:20:30.091294,bad,attacked partner,peanut butter,peanut butter attacked partner
bc02baf5-c58f-479f-af0c-9d04b872722c,2019-01-09T23:36:09.091303,bad,sat on keyboard,idget,idget sat on keyboard
dc11700b-bad9-49f6-adb3-c9413cc9a54a,2017-08-16T17:47:56.091312,bad,attacked me,ollie,ollie attacked me
1374d6d6-b383-4458-bd5e-7dcd224157b4,2021-12-13T18:28:24.091320,good,cuddled with dog,peanut butter,peanut butter cuddled with dog
61220786-917e-4856-a5c5-708cfd4adb71,2019-08-13T19:36:51.091329,bad,decided not to go for a walk,zeep,zeep decided not to go for a walk
5526f805-1d5a-4169-9f9d-98222d927a9b,2019-10-02T20:10:49.091340,bad,sat on keyboard,biscuit,biscuit sat on keyboard
ffbb72ae-0f16-4f77-9268-f9b2e7a8e649,2019-04-14T06:46:23.091350,bad,sat on keyboard,mio,mio sat on keyboard
66d13e39-d10d-42fa-acce-881540c3f249,2018-11-03T10:14:32.091359,good,cuddled with dog,idget,idget cuddled with dog
7915423d-458f-4af7-8b6a-9e1848561fc1,2021-12-28T08:33:41.091369,good,cuddled with me,mio,mio cuddled with me
93e20c7d-8c4a-42bb-82df-cb7b2508e10d,2018-02-10T02:44:59.091378,good,cuddled with me,sammy,sammy cuddled with me
be6217cd-8319-4495-972a-017fd89d189c,2017-02-27T04:33:37.091389,bad,attacked me,mio,mio attacked me
b7e458ad-dc1f-4bf1-ba77-a852c3cf2463,2019-05-10T21:08:36.091397,bad,sat on keyboard,peanut butter,peanut butter sat on keyboard
1f6d935b-2e09-432c-9b76-7d9c372bb1d8,2018-07-04T03:44:24.091406,good,cuddled with partner,peanut butter,peanut butter cuddled with partner
26103414-562c-45eb-8559-205b011476d5,2018-10-16T21:13:53.091414,good,cuddled with me,zeep,zeep cuddled with me
e315a317-a158-4d46-bb63-7abc7a6ab874,2019-05-20T21:40:21.091423,good,cuddled with me,idget,idget cuddled with me
3da44347-307e-4897-8635-08c24cc531ff,2021-08-18T22:58:25.091432,bad,attacked partner,mio,mio attacked partner
3141200d-809d-4833-ac90-20feeb1641db,2019-07-10T05:31:08.091441,bad,scratched drapes,zeep,zeep scratched drapes
55e7e785-7fee-4b64-a285-caaa612d1aca,2020-09-11T22:04:28.091450,bad,scratched drapes,dr pepper,dr pepper scratched drapes
98a2e37c-7faa-45c0-ab4e-9d0158e3fb1a,2020-02-12T07:44:33.091461,good,cuddled with dog,biscuit,biscuit cuddled with dog
88b17716-154a-40ca-86ec-a5dbffe3a402,2021-03-22T07:14:18.091470,bad,attacked partner,biscuit,biscuit attacked partner
9ef0c6a6-122d-4fc0-b76c-73985a583ee7,2021-04-02T13:25:57.091479,good,plays fetch,peanut butter,peanut butter plays fetch
11ae9092-a949-4624-b085-50f12537c862,2019-10-11T04:54:48.091487,bad,sat on keyboard,peanut butter,peanut butter sat on keyboard
cd10399a-8f98-4506-acb2-5f1b688f5851,2020-12-19T13:45:13.091496,good,plays fetch,dr pepper,dr pepper plays fetch
88e5dfd5-f3d7-4ae2-b2ac-b0651ab503ea,2020-05-11T09:06:44.091504,bad,decided not to go for a walk,zeep,zeep decided not to go for a walk
ac1fb071-2731-4297-b2f5-434306ee7c42,2017-07-13T04:55:54.091513,good,cuddled with dog,ollie,ollie cuddled with dog
e906d6b9-4d67-4362-b14f-767af4716b45,2018-10-24T04:13:47.091522,bad,attacked partner,zeep,zeep attacked partner
bb34a601-1d6f-4354-8af6-41b246381091,2019-09-02T13:26:46.091530,good,cuddled with me,idget,idget cuddled with me
86b6e3f0-0a8b-4e9a-bec0-a2df1a5ce6de,2017-12-12T23:42:49.091539,bad,attacked dog,peanut butter,peanut butter attacked dog
b8530c4d-d75b-4747-bc26-74506613d27d,2018-01-20T01:44:42.091547,good,did something adorable,sammy,sammy did something adorable
777b2e84-4bf6-452d-b0b9-46823341ec15,2017-03-15T04:20:13.091556,bad,attacked me,dr pepper,dr pepper attacked me
6c3d1318-7934-4a7e-83d6-82308672b456,2019-01-13T22:32:53.091565,good,plays fetch,biscuit,biscuit plays fetch
70689d43-c8b7-4047-9c1a-dbeb33342939,2018-06-17T10:42:42.091575,good,cuddled with partner,dr pepper,dr pepper cuddled with partner
43fb7da9-e838-44dd-9fd3-dadd694fa6f5,2019-08-14T07:37:44.091584,bad,attacked me,idget,idget attacked me
